timestamp,ax,ay,az,label,subject_id
1781598933052,312,-16324,1332,2,A
1781598933053,208,-15928,1340,2,A
1781598933053,368,-16264,1432,2,A
1781598933054,128,-16596,1912,2,A
1781598933055,620,-15984,1552,2,A
1781598933055,944,-16412,1320,2,A
1781598933056,824,-16328,1272,2,A
1781598933057,44,-16428,1732,2,A
1781598933057,332,-16180,1104,2,A
1781598933058,140,-16180,1592,2,A
1781598933059,-284,-16248,1928,2,A
1781598933059,-1980,-17148,2432,2,A
1781598933060,1528,-13620,-156,2,A
1781598933061,1144,-15624,864,2,A
1781598933061,104,-16800,2276,2,A
1781598933062,1172,-16612,1204,2,A
1781598933062,864,-16368,1384,2,A
1781598933063,348,-16456,1692,2,A
1781598933064,836,-16396,1256,2,A
1781598933064,940,-16152,1348,2,A
1781598933065,300,-16216,1968,2,A
1781598933066,696,-16304,1564,2,A
1781598933067,980,-16028,1484,2,A
1781598933067,1404,-16032,1256,2,A
1781598933068,1348,-15904,1252,2,A
1781598933068,692,-16176,1816,2,A
1781598933068,1420,-16040,1320,2,A
1781598933070,1648,-16112,1132,2,A
1781598933070,1476,-15920,1052,2,A
1781598933071,1184,-16208,1628,2,A
1781598933071,1300,-16156,1504,2,A
1781598933071,1352,-16040,1372,2,A
1781598933072,1248,-16324,1496,2,A
1781598933072,1516,-16172,1200,2,A
1781598933073,992,-16256,1760,2,A
1781598933073,1204,-16124,1216,2,A
1781598933074,1028,-16352,1280,2,A
1781598933074,360,-16660,2276,2,A
1781598933075,216,-16012,1868,2,A
1781598933076,444,-16024,1512,2,A
1781598933076,940,-15892,1232,2,A
1781598933077,672,-16196,1592,2,A
1781598933077,788,-16372,1316,2,A
1781598933078,748,-16444,1252,2,A
1781598933079,704,-16360,1140,2,A
1781598933079,584,-16268,1340,2,A
1781598933080,468,-16320,1580,2,A
1781598933081,988,-16188,1316,2,A
1781598933082,1140,-16228,1248,2,A
1781598933082,56,-17232,2268,2,A
1781598933082,816,-16340,1468,2,A
1781598933084,908,-16048,1168,2,A
1781598933085,560,-16176,1620,2,A
1781598933086,480,-16044,1840,2,A
1781598933086,572,-16560,1268,2,A
1781598933087,1188,-16096,744,2,A
1781598933087,852,-16300,1192,2,A
1781598933087,964,-16040,1244,2,A
1781598933088,584,-16032,1340,2,A
1781598933089,924,-16232,880,2,A
1781598933089,760,-16336,1176,2,A
1781598933089,628,-16380,1396,2,A
1781598933090,524,-15880,1416,2,A
1781598933091,480,-15880,1364,2,A
1781598933091,1100,-16500,1324,2,A
1781598933092,828,-16492,1708,2,A
1781598933092,812,-16328,1460,2,A
1781598933093,1040,-15916,932,2,A
1781598933093,764,-16032,1200,2,A
1781598933093,540,-16236,1332,2,A
1781598933094,436,-16208,1352,2,A
1781598933095,724,-16124,1020,2,A
1781598933097,716,-16276,1116,2,A
1781598933097,488,-16468,1660,2,A
1781598933098,740,-16260,1496,2,A
1781598933098,700,-16132,1308,2,A
1781598933099,984,-16360,1268,2,A
1781598933099,584,-16340,1656,2,A
1781598933100,540,-16268,1620,2,A
1781598933100,952,-16228,1168,2,A
1781598933101,576,-16200,1412,2,A
1781598933101,212,-16364,1700,2,A
1781598933102,608,-16220,1220,2,A
1781598933103,780,-16068,1040,2,A
1781598933104,876,-16084,1120,2,A
1781598933104,324,-16348,1684,2,A
1781598933105,620,-16228,1344,2,A
1781598933105,896,-16044,1104,2,A
1781598933106,572,-16312,1524,2,A
1781598933106,376,-16372,1824,2,A
1781598933107,708,-16348,1424,2,A
1781598933107,660,-16100,1284,2,A
1781598933108,540,-16116,1388,2,A
1781598933108,512,-16276,1508,2,A
1781598933108,488,-16112,1500,2,A
1781598933113,608,-15944,1376,2,A
1781598933135,628,-16572,1456,2,A
1781598933156,864,-16788,1376,2,A
1781598933178,708,-16112,1384,2,A
1781598933200,452,-15912,1524,2,A
1781598933222,500,-16164,1504,2,A
1781598933242,620,-16376,1380,2,A
1781598933265,748,-16124,1244,2,A
1781598933286,576,-16212,1476,2,A
1781598933308,424,-16344,1576,2,A
1781598933329,528,-16336,1432,2,A
1781598933351,468,-16280,1528,2,A
1781598933373,516,-16316,1408,2,A
1781598933393,412,-16032,1264,2,A
1781598933416,348,-16160,1464,2,A
1781598933438,524,-16268,1264,2,A
1781598933458,460,-16404,1548,2,A
1781598933481,428,-16476,1660,2,A
1781598933502,92,-16012,1732,2,A
1781598933523,596,-16144,1376,2,A
1781598933546,560,-16416,1532,2,A
1781598933567,928,-16392,1344,2,A
1781598933588,720,-16080,1296,2,A
1781598933609,632,-16256,1280,2,A
1781598933631,588,-16168,1428,2,A
1781598933653,656,-16356,1404,2,A
1781598933675,576,-16192,1424,2,A
1781598933696,348,-16268,1416,2,A
1781598933717,868,-16504,1108,2,A
1781598933738,524,-16428,1452,2,A
1781598933760,288,-16140,1668,2,A
1781598933782,468,-16128,1344,2,A
1781598933803,580,-16108,1308,2,A
1781598933825,620,-16376,1400,2,A
1781598933847,360,-16360,1516,2,A
1781598933868,544,-16204,1220,2,A
1781598933890,512,-16028,1264,2,A
1781598933911,408,-16176,1484,2,A
1781598933932,512,-16336,1540,2,A
1781598933955,808,-16256,1204,2,A
1781598933976,920,-16068,1044,2,A
1781598933998,496,-16248,1508,2,A
1781598934019,560,-16336,1540,2,A
1781598934041,452,-16256,1356,2,A
1781598934062,716,-16164,1272,2,A
1781598934084,776,-16260,1328,2,A
1781598934105,632,-16500,1412,2,A
1781598934127,584,-16340,1408,2,A
1781598934148,604,-16016,1276,2,A
1781598934170,760,-16044,1144,2,A
1781598934192,824,-16404,1320,2,A
1781598934213,664,-16628,1432,2,A
1781598934235,448,-16192,1572,2,A
1781598934256,676,-15928,1144,2,A
1781598934278,692,-16304,1228,2,A
1781598934300,744,-16380,1372,2,A
1781598934320,512,-16320,1524,2,A
1781598934342,612,-16020,1436,2,A
1781598934364,320,-16180,1560,2,A
1781598934385,524,-16396,1652,2,A
1781598934407,820,-16288,1340,2,A
1781598934429,816,-16040,1120,2,A
1781598934450,408,-15732,1528,2,A
1781598934471,456,-16028,1500,2,A
1781598934493,632,-16264,1380,2,A
1781598934515,620,-16396,1540,2,A
1781598934536,304,-16168,1708,2,A
1781598934558,476,-16124,1524,2,A
1781598934580,832,-17468,2056,2,A
1781598934601,620,-16844,1684,2,A
1781598934623,1552,-16992,1200,2,A
1781598934645,120,-16152,1780,2,A
1781598934666,108,-15252,1780,2,A
1781598934688,168,-16208,1876,2,A
1781598934708,312,-16600,1900,2,A
1781598934730,1060,-16632,868,2,A
1781598934752,416,-16196,1620,2,A
1781598934774,436,-16024,1576,2,A
1781598934795,272,-16320,1716,2,A
1781598934816,300,-16252,1532,2,A
1781598934839,372,-16136,1616,2,A
1781598934860,84,-16328,1976,2,A
1781598934881,416,-16464,1768,2,A
1781598934903,224,-16168,1860,2,A
1781598934924,-8,-16004,2056,2,A
1781598934946,-40,-16020,1980,2,A
1781598934968,404,-16196,1588,2,A
1781598934989,588,-16312,1404,2,A
