timestamp,ax,ay,az,label,subject_id
1781599086574,-14276,-32768,9404,5,A
1781599086576,-19628,-32768,12912,5,A
1781599086578,-6924,-32768,2620,5,A
1781599086580,112,-23548,-736,5,A
1781599086582,1188,-17128,-2788,5,A
1781599086583,68,-10176,180,5,A
1781599086586,-320,3480,-1724,5,A
1781599086589,-908,5148,-1492,5,A
1781599086606,1244,1504,-3556,5,A
1781599086628,-2300,-1640,-1668,5,A
1781599086649,-5536,-5528,-2392,5,A
1781599086670,-7876,-25864,112,5,A
1781599086693,-4564,-32768,-336,5,A
1781599086714,-2672,-32768,2468,5,A
1781599086736,-9460,-26696,10168,5,A
1781599086758,-3848,-20752,2488,5,A
1781599086779,-48,-18444,-3008,5,A
1781599086801,1268,-13200,-4516,5,A
1781599086822,-544,-9472,-2380,5,A
1781599086844,-672,-7720,-1604,5,A
1781599086865,3384,-9032,-2280,5,A
1781599086887,5844,-9044,-2124,5,A
1781599086908,2940,436,-1412,5,A
1781599086930,-3100,748,720,5,A
1781599086952,-8824,-11448,3788,5,A
1781599086973,-14196,-32768,10396,5,A
1781599086996,-6628,-32768,1128,5,A
1781599087018,-5960,-32768,2764,5,A
1781599087039,-7488,-17456,7856,5,A
1781599087060,-312,-7860,3468,5,A
1781599087082,6244,-4976,-3540,5,A
1781599087104,6284,-800,-4940,5,A
1781599087125,2620,-2272,-4312,5,A
1781599087147,1464,-3300,-5604,5,A
1781599087169,-4288,-3020,-2304,5,A
1781599087190,-11224,-3312,4184,5,A
1781599087212,-7156,-12232,1120,5,A
1781599087234,3216,-20556,-692,5,A
1781599087254,-212,-32768,8444,5,A
1781599087277,-860,-32768,10440,5,A
1781599087298,1800,-32768,2096,5,A
1781599087320,-6536,-19660,2504,5,A
1781599087342,-13140,-11184,2504,5,A
1781599087363,-10988,-11456,2460,5,A
1781599087385,-5916,-10244,1364,5,A
1781599087407,-844,-9504,-1084,5,A
1781599087428,2920,-10228,-1696,5,A
1781599087449,2976,-7152,96,5,A
1781599087471,2440,-3644,300,5,A
1781599087492,2048,-2292,-696,5,A
1781599087514,-44,-10148,-880,5,A
1781599087536,-5208,-24384,3648,5,A
1781599087558,-3924,-32768,2164,5,A
1781599087580,-11676,-32768,8568,5,A
1781599087601,-11420,-28008,9456,5,A
1781599087622,-172,-21216,2472,5,A
1781599087644,4096,-12616,-1140,5,A
1781599087666,1288,-10700,-1596,5,A
1781599087687,-2784,-7456,-572,5,A
1781599087710,-2772,-5472,-1504,5,A
1781599087732,-848,-4828,-4632,5,A
1781599087753,-3320,-5028,-2884,5,A
1781599087775,-7984,-1412,-276,5,A
1781599087797,-7924,-6548,-60,5,A
1781599087819,-984,-17744,-3072,5,A
1781599087840,-2260,-32768,6132,5,A
1781599087862,-3704,-32768,12084,5,A
1781599087883,-2572,-32768,5980,5,A
1781599087905,-5008,-21688,3292,5,A
1781599087927,-10912,-15088,5456,5,A
1781599087948,-7376,-11680,2020,5,A
1781599087970,1024,-10460,-2984,5,A
1781599087991,3008,-5112,-3508,5,A
1781599088013,2120,-5440,-1480,5,A
1781599088035,3064,-6052,-404,5,A
1781599088056,5632,-4320,-2104,5,A
1781599088078,8024,-3324,-4016,5,A
1781599088100,3224,-2296,-1044,5,A
1781599088121,-3664,-11944,1716,5,A
1781599088145,-4056,-32768,5192,5,A
1781599088165,-3548,-32768,5740,5,A
1781599088186,-2392,-32768,5024,5,A
1781599088208,-312,-31272,2240,5,A
1781599088230,-544,-19664,1636,5,A
1781599088252,4448,-11844,-5244,5,A
1781599088273,6284,-6200,-7704,5,A
1781599088294,-56,2352,-4020,5,A
1781599088316,-4924,4136,-1804,5,A
1781599088338,-4428,-764,-2236,5,A
1781599088360,-4612,-4856,-380,5,A
1781599088381,-4084,-2744,-1080,5,A
1781599088403,-4292,-8088,-2088,5,A
1781599088425,-1036,-18896,-3280,5,A
1781599088446,2688,-32768,1472,5,A
1781599088468,-1176,-32768,6252,5,A
1781599088489,864,-32768,1064,5,A
1781599088511,-7664,-25504,4320,5,A
1781599088532,-15860,-18056,5696,5,A
1781599088554,-8756,-16232,-588,5,A
1781599088576,-4056,-11556,-1352,5,A
1781599088597,-20,-7052,-1872,5,A
1781599088618,1684,-7244,-668,5,A
1781599088640,1936,-4984,432,5,A
1781599088662,4108,-6352,-2716,5,A
1781599088683,6144,-8040,-4780,5,A
1781599088705,4272,-1848,-4456,5,A
1781599088726,-1576,-6896,-144,5,A
1781599088748,-5516,-25256,4836,5,A
1781599088770,-8456,-32768,5556,5,A
1781599088792,-8928,-32768,6064,5,A
1781599088814,-5460,-32768,2976,5,A
1781599088835,-6076,-21152,3108,5,A
1781599088857,-3552,-15556,1304,5,A
1781599088878,-32,-10980,-2536,5,A
1781599088899,-124,-7132,-2748,5,A
1781599088921,-1848,-3164,-1436,5,A
1781599088944,-1060,-4576,-1688,5,A
1781599088965,756,-8540,-1796,5,A
1781599088987,572,-6984,-1852,5,A
1781599089008,-3832,-4856,612,5,A
1781599089030,-5744,-7676,916,5,A
1781599089050,-5172,-21196,28,5,A
1781599089072,1220,-32768,884,5,A
1781599089094,-892,-32768,3368,5,A
1781599089116,-3208,-32768,2432,5,A
1781599089137,-4912,-23536,1340,5,A
1781599089159,-7568,-13828,1720,5,A
1781599089181,-6792,-12236,700,5,A
1781599089203,-2452,-10140,-1548,5,A
1781599089224,-1968,-6788,-660,5,A
1781599089245,-2052,-7516,1464,5,A
1781599089267,-168,-8928,1824,5,A
1781599089289,1264,-9540,1836,5,A
1781599089311,2820,-7544,-1188,5,A
1781599089333,4364,-7744,-2972,5,A
1781599089353,4180,-11680,-4420,5,A
1781599089375,844,-18792,-2948,5,A
1781599089397,-2512,-32768,-1188,5,A
1781599089419,-10556,-32768,4292,5,A
1781599089441,-14316,-28056,6504,5,A
1781599089462,-7536,-18044,4208,5,A
1781599089483,-1360,-12820,576,5,A
1781599089505,3296,-11052,-3128,5,A
1781599089527,3268,-9156,-3348,5,A
1781599089549,-1988,-7276,1024,5,A
1781599089570,-1564,-8452,-92,5,A
1781599089592,-400,-10232,-1344,5,A
1781599089613,-1564,-8952,-2764,5,A
1781599089635,-2944,-8012,-3432,5,A
1781599089656,-6348,-9044,-2952,5,A
1781599089679,-5564,-17132,-2976,5,A
1781599089700,-4464,-26864,412,5,A
1781599089721,-4680,-32768,4600,5,A
1781599089743,-8184,-32768,9552,5,A
1781599089765,1016,-25480,1712,5,A
1781599089786,2132,-16844,-2556,5,A
1781599089808,-6072,-11900,-68,5,A
1781599089830,-11776,-10116,3852,5,A
1781599089851,-6660,-11368,112,5,A
1781599089873,-2628,-13392,-1084,5,A
1781599089895,-1344,-13108,-1116,5,A
1781599089916,2052,-11148,-2024,5,A
1781599089938,2356,-12172,-1884,5,A
1781599089959,1400,-6596,-1848,5,A
1781599089981,-472,-6816,-612,5,A
1781599090003,-1356,-11264,-76,5,A
1781599090025,-4048,-24476,4664,5,A
1781599090046,-6932,-32768,4304,5,A
1781599090068,-8928,-32768,6432,5,A
1781599090089,-4236,-25696,2716,5,A
1781599090111,-312,-15008,1508,5,A
1781599090133,4020,-12116,-3356,5,A
1781599090154,2000,-11988,-1420,5,A
1781599090176,-2864,-11672,1112,5,A
1781599090198,-2456,-10820,-1176,5,A
1781599090219,-1376,-9948,-2936,5,A
1781599090241,-3892,-7528,-1644,5,A
1781599090262,-4752,-8912,-1092,5,A
1781599090284,-3504,-9372,-1480,5,A
1781599090306,-1928,-11056,-2804,5,A
1781599090327,316,-15424,-2444,5,A
1781599090349,604,-18676,-2152,5,A
1781599090371,-4184,-26556,4160,5,A
1781599090393,-8116,-32768,7336,5,A
1781599090414,-5268,-29316,2500,5,A
1781599090435,-3856,-21348,1076,5,A
1781599090457,-4788,-17024,-160,5,A
1781599090479,-2864,-16024,-540,5,A
1781599090500,-5396,-10252,2960,5,A
1781599090522,-4688,-6108,2780,5,A
1781599090544,-1644,-8560,1776,5,A
1781599090565,508,-9692,400,5,A
1781599090586,-352,-10140,-176,5,A
1781599090608,1924,-11232,-4972,5,A
1781599090630,1688,-11140,-4752,5,A
1781599090653,-1436,-11792,-4420,5,A
1781599090673,-10176,-23536,2676,5,A
1781599090695,-9640,-32768,4172,5,A
1781599090717,-12304,-30944,8308,5,A
1781599090738,-7556,-22984,6468,5,A
1781599090760,-1556,-16936,2716,5,A
1781599090781,2656,-17136,-308,5,A
1781599090803,3996,-16512,-1536,5,A
1781599090825,868,-12064,-332,5,A
1781599090846,-2760,-8476,340,5,A
1781599090868,-3704,-5972,-12,5,A
1781599090889,-3620,-8268,-1068,5,A
1781599090911,-1364,-11240,-3120,5,A
1781599090933,-2700,-8520,-1080,5,A
1781599090955,-4984,-7704,740,5,A
1781599090976,-4084,-10656,440,5,A
1781599090998,-2428,-20012,-1660,5,A
1781599091019,-5140,-28664,2916,5,A
1781599091041,-12152,-27844,7368,5,A
1781599091063,-10672,-23964,6248,5,A
1781599091084,-7760,-18860,2400,5,A
1781599091106,-8608,-17924,2144,5,A
1781599091128,-6136,-16968,116,5,A
1781599091149,-3284,-14168,272,5,A
1781599091170,112,-12456,12,5,A
1781599091192,1812,-10592,488,5,A
1781599091213,3296,-9220,-684,5,A
1781599091235,5300,-9576,-3808,5,A
1781599091257,5440,-6608,-5164,5,A
1781599091279,336,-3460,-1736,5,A
1781599091300,-1776,-6788,-1264,5,A
1781599091322,-8016,-23284,3960,5,A
1781599091343,-6212,-32768,4212,5,A
1781599091366,-6124,-32768,3400,5,A
1781599091387,-8880,-29080,8036,5,A
1781599091409,-4220,-21580,5948,5,A
1781599091430,-172,-18888,2504,5,A
1781599091452,4440,-15140,-2200,5,A
1781599091473,3896,-10144,-2568,5,A
1781599091494,-448,-5076,4,5,A
1781599091516,-5472,-732,1836,5,A
1781599091538,-6052,-4068,352,5,A
1781599091560,-3524,-9672,-2096,5,A
1781599091581,-408,-10208,-4096,5,A
1781599091604,-2092,-8668,-3820,5,A
1781599091625,-3600,-10348,-2936,5,A
1781599091647,-7476,-18368,1904,5,A
1781599091668,-536,-32768,624,5,A
1781599091689,-184,-32768,3192,5,A
1781599091710,-3612,-31848,6148,5,A
1781599091733,-1976,-22116,2088,5,A
1781599091754,-7272,-16152,3248,5,A
1781599091776,-7428,-15120,1320,5,A
1781599091797,-5880,-15644,1236,5,A
1781599091819,-4596,-11852,1424,5,A
1781599091841,-1116,-9816,140,5,A
1781599091863,1328,-7864,-552,5,A
1781599091883,1496,-6600,-672,5,A
1781599091906,992,-8112,-216,5,A
1781599091927,1844,-7060,-2420,5,A
1781599091948,1936,-5472,-3328,5,A
1781599091970,-2524,-9376,-3712,5,A
1781599091992,-10184,-32768,1420,5,A
1781599092013,3968,-32768,-7268,5,A
1781599092036,-11300,-32768,5944,5,A
1781599092057,-8472,-19856,6232,5,A
1781599092078,-708,-16048,3224,5,A
1781599092100,6052,-16188,-1664,5,A
1781599092122,6936,-14076,-2132,5,A
1781599092144,2784,-10604,204,5,A
1781599092165,640,-5904,-1024,5,A
1781599092186,-624,-4520,-2492,5,A
1781599092209,-4804,-6456,-900,5,A
1781599092229,-5952,-8236,-764,5,A
1781599092252,-5464,-9728,-2424,5,A
1781599092273,-2944,-15160,-4660,5,A
1781599092295,-2200,-24208,-3208,5,A
1781599092316,4224,-31604,-2136,5,A
1781599092338,-3152,-28408,7716,5,A
1781599092359,-5696,-24716,8036,5,A
1781599092381,472,-20392,-452,5,A
1781599092403,-2456,-18392,-1184,5,A
1781599092425,-6152,-16072,-148,5,A
1781599092446,-5532,-14040,220,5,A
1781599092467,-1916,-11800,-444,5,A
1781599092489,2160,-8856,-1328,5,A
1781599092511,1324,-6068,708,5,A
1781599092532,988,-6616,428,5,A
1781599092554,5004,-6880,-3772,5,A
1781599092575,2532,-532,-3296,5,A
1781599092598,-2640,-12012,120,5,A
1781599092619,-1056,-32768,2464,5,A
1781599092640,-3784,-32768,4156,5,A
1781599092662,-12360,-32768,10672,5,A
1781599092684,196,-21668,3452,5,A
1781599092705,3184,-13760,2112,5,A
1781599092727,8492,-11476,-3480,5,A
1781599092748,7740,-8632,-3540,5,A
1781599092770,-136,-5440,1100,5,A
1781599092791,-2500,-5164,-116,5,A
1781599092814,-3912,-6664,-956,5,A
1781599092835,-2012,-7348,-2936,5,A
1781599092856,-3920,-5584,-1688,5,A
1781599092878,-7840,-12948,-524,5,A
1781599092899,-2048,-27936,-3344,5,A
1781599092921,2820,-32768,-336,5,A
1781599092943,-7112,-32004,10724,5,A
1781599092965,-4104,-24300,8068,5,A
1781599092986,1020,-16536,2408,5,A
1781599093008,2968,-13608,-1984,5,A
1781599093029,-1144,-13112,36,5,A
1781599093051,-7336,-13228,3204,5,A
1781599093073,-6844,-13384,2500,5,A
1781599093095,-2380,-13444,688,5,A
1781599093116,672,-10508,-72,5,A
1781599093138,2516,-8660,-516,5,A
1781599093159,316,-8380,1264,5,A
1781599093180,1088,-8616,116,5,A
1781599093202,3188,-6928,-2512,5,A
1781599093223,336,-11600,-1756,5,A
1781599093245,-3120,-32768,1480,5,A
1781599093267,2084,-32768,-2240,5,A
1781599093289,-13044,-29036,10156,5,A
1781599093310,-10216,-17780,7044,5,A
1781599093332,-1152,-11804,2752,5,A
1781599093354,7088,-15248,-3160,5,A
1781599093376,3380,-13284,-572,5,A
1781599093398,-4312,-10352,4032,5,A
1781599093419,-4568,-8732,2544,5,A
1781599093441,-1604,-7304,-416,5,A
1781599093463,-368,-10324,-1812,5,A
1781599093485,-2424,-13928,-1148,5,A
1781599093507,-3700,-15636,-1560,5,A
1781599093528,-968,-15324,-4256,5,A
1781599093549,44,-14892,-4228,5,A
1781599093571,-3032,-16848,-1244,5,A
1781599093594,-4820,-20516,3344,5,A
1781599093614,-6264,-19832,9664,5,A
1781599093636,-4204,-20436,9692,5,A
1781599093657,2532,-21832,3256,5,A
1781599093678,2072,-23624,-228,5,A
1781599093701,-2736,-26044,704,5,A
1781599093723,-7592,-17756,3000,5,A
1781599093743,-7736,-10128,1504,5,A
1781599093765,-4176,-8068,1076,5,A
1781599093787,-2228,-6752,-248,5,A
1781599093809,-224,-8116,652,5,A
1781599093830,4428,-7488,-1460,5,A
1781599093852,4956,-2496,-1780,5,A
1781599093874,564,-5668,1232,5,A
1781599093895,-7384,-25212,10144,5,A
1781599093917,-2328,-32768,2892,5,A
1781599093939,-6032,-32768,612,5,A
1781599093960,-10516,-23924,8108,5,A
1781599093982,-5420,-12272,4216,5,A
1781599094003,716,-12228,1524,5,A
1781599094025,4884,-11880,-1912,5,A
1781599094046,88,-8420,568,5,A
1781599094068,-1076,-4668,-484,5,A
1781599094090,-1316,-3220,-2444,5,A
1781599094111,-1604,-5016,-2384,5,A
1781599094133,-4040,-4344,-1676,5,A
1781599094155,-7652,-2636,808,5,A
1781599094176,-7300,-8068,1696,5,A
1781599094198,832,-21532,1788,5,A
1781599094219,3240,-30620,8676,5,A
1781599094241,-3168,-32768,12388,5,A
1781599094262,68,-32768,3392,5,A
1781599094285,-7412,-22344,1932,5,A
1781599094305,-11760,-7868,2988,5,A
1781599094328,-11744,-6528,3124,5,A
1781599094349,-6404,-6276,1056,5,A
1781599094370,-484,-8080,-744,5,A
1781599094392,2152,-10636,-744,5,A
1781599094413,2232,-7420,-56,5,A
1781599094435,-36,-3868,1316,5,A
1781599094457,1340,-1312,148,5,A
1781599094478,2124,-4216,-1876,5,A
1781599094500,-4944,-20448,3108,5,A
1781599094522,-2628,-32768,2684,5,A
1781599094543,-6620,-32768,4148,5,A
1781599094565,-8612,-31292,6720,5,A
1781599094586,-5128,-18600,5836,5,A
1781599094608,-64,-11048,3616,5,A
1781599094630,2096,-9960,-40,5,A
1781599094651,2148,-7464,-804,5,A
1781599094672,-1904,-6320,424,5,A
1781599094694,-4292,-8092,40,5,A
1781599094716,-3532,-9012,-1336,5,A
1781599094738,-3140,-9908,-2080,5,A
1781599094759,-4208,-10856,-4,5,A
1781599094781,-5568,-12680,1032,5,A
1781599094802,-2780,-19456,-836,5,A
1781599094824,5176,-26776,-3080,5,A
1781599094846,-748,-27952,4284,5,A
1781599094867,-4684,-27320,9260,5,A
1781599094889,-1016,-24136,6116,5,A
1781599094910,2848,-17188,1964,5,A
1781599094932,876,-14980,1868,5,A
1781599094954,-2280,-14744,3244,5,A
1781599094975,-3692,-13504,4152,5,A
1781599094997,-1836,-12156,2944,5,A
1781599095019,1544,-11916,952,5,A
1781599095040,3860,-10748,-1500,5,A
1781599095062,2824,-10064,-1852,5,A
1781599095083,392,-10636,-1352,5,A
1781599095105,1408,-10612,-3132,5,A
1781599095126,-824,-10940,-1860,5,A
1781599095148,-320,-11908,-356,5,A
1781599095171,-7008,-18276,6152,5,A
1781599095191,-3652,-32768,2268,5,A
1781599095213,-1716,-32768,1632,5,A
1781599095235,-7464,-27896,6052,5,A
1781599095256,-6796,-13396,5720,5,A
1781599095278,-3284,-8052,4212,5,A
1781599095299,288,-10112,2272,5,A
1781599095321,2900,-12044,1144,5,A
1781599095343,1512,-14120,2080,5,A
1781599095364,1512,-13920,616,5,A
1781599095386,1540,-13348,-852,5,A
1781599095407,-832,-13652,-284,5,A
1781599095429,-1568,-13232,-632,5,A
1781599095451,-988,-14104,-160,5,A
1781599095472,1444,-13636,-1388,5,A
1781599095494,3012,-14364,-2148,5,A
1781599095515,2848,-12640,-888,5,A
1781599095537,-2688,-15604,3432,5,A
1781599095559,-6616,-23840,8748,5,A
1781599095580,-9600,-27456,14280,5,A
1781599095601,532,-26612,6524,5,A
1781599095623,1944,-24924,3652,5,A
1781599095645,-636,-20400,3272,5,A
1781599095666,-3132,-15672,2848,5,A
1781599095688,-4348,-9084,3040,5,A
1781599095710,-2860,-4976,1636,5,A
1781599095731,120,-5092,4,5,A
1781599095753,4528,-8884,-2832,5,A
1781599095774,6096,-10344,-2964,5,A
1781599095797,6584,-19940,-2556,5,A
1781599095817,9292,-28968,-5380,5,A
1781599095839,-2912,-26432,2952,5,A
1781599095861,-20568,-17856,14088,5,A
1781599095882,-8144,-16836,9996,5,A
1781599095904,1256,-18444,760,5,A
1781599095926,3492,-18680,-544,5,A
1781599095947,652,-16488,1788,5,A
1781599095969,-1984,-12632,3764,5,A
1781599095990,228,-9084,1756,5,A
1781599096012,572,-7456,572,5,A
1781599096034,-208,-10572,916,5,A
1781599096055,-324,-13120,720,5,A
1781599096077,448,-14924,-160,5,A
1781599096099,396,-16572,-248,5,A
1781599096119,248,-16932,96,5,A
1781599096142,2344,-16696,-1452,5,A
1781599096163,1600,-17496,-784,5,A
1781599096185,-5368,-21516,5692,5,A
1781599096207,-10844,-24468,11592,5,A
1781599096229,-3040,-23044,8272,5,A
1781599096251,2148,-21512,4872,5,A
1781599096271,2984,-18036,1536,5,A
1781599096294,-2204,-14900,3724,5,A
1781599096315,-3444,-12372,3476,5,A
1781599096336,-4800,-9764,4556,5,A
1781599096358,-3296,-10136,3984,5,A
1781599096379,356,-11068,1028,5,A
1781599096401,1084,-11088,-1092,5,A
1781599096423,1168,-11660,-2752,5,A
1781599096444,784,-12620,-3716,5,A
1781599096466,2104,-10164,-5068,5,A
1781599096488,1256,-5408,-3532,5,A
1781599096510,-5240,-4344,2700,5,A
1781599096531,-11384,-31676,10392,5,A
1781599096552,-21616,-32768,17776,5,A
1781599096575,-8180,-32768,9052,5,A
1781599096596,-1992,-30036,5636,5,A
1781599096617,204,-20696,4352,5,A
1781599096639,2460,-12916,1384,5,A
1781599096660,-652,-4808,880,5,A
1781599096682,-284,944,-916,5,A
1781599096704,4632,2104,-6880,5,A
1781599096725,3976,948,-7008,5,A
1781599096747,-4584,2692,-1536,5,A
1781599096768,-8380,-128,572,5,A
1781599096790,-4264,-4908,544,5,A
1781599096812,4512,-10948,-1988,5,A
1781599096833,9504,-27004,-176,5,A
1781599096855,3856,-32768,7248,5,A
1781599096877,-10784,-32768,14620,5,A
1781599096898,-14240,-32768,9996,5,A
1781599096920,-18944,-26532,8140,5,A
1781599096942,-22672,-26024,6184,5,A
1781599096963,-9712,-25656,1452,5,A
1781599096984,-836,-17908,804,5,A
1781599097006,3896,-13336,732,5,A
1781599097028,6416,-7968,-196,5,A
1781599097050,7732,-1696,-1160,5,A
1781599097071,7896,5340,-2464,5,A
1781599097092,7576,7328,-3752,5,A
1781599097114,7104,7488,-5632,5,A
1781599097136,-824,2040,-1548,5,A
1781599097156,-7280,-6932,436,5,A
1781599097179,-4840,-20580,-556,5,A
1781599097201,3972,-30440,-3136,5,A
1781599097222,-7292,-32768,4660,5,A
1781599097244,-14900,-32768,14908,5,A
1781599097266,-5932,-32768,12808,5,A
1781599097287,-1044,-30060,7024,5,A
1781599097309,8316,-23432,-3436,5,A
1781599097330,2792,-12388,-1280,5,A
1781599097352,-4228,-4996,1912,5,A
1781599097373,-2024,352,-1300,5,A
1781599097395,-3172,-1620,-4156,5,A
1781599097417,-552,1196,-5684,5,A
1781599097438,-5472,2176,-1720,5,A
1781599097460,-7384,3704,-452,5,A
1781599097482,-2360,692,-1280,5,A
1781599097503,3720,-1360,-1408,5,A
1781599097525,140,-15676,1088,5,A
1781599097546,3216,-29336,4172,5,A
1781599097568,2672,-32768,1840,5,A
1781599097590,-8496,-32768,6636,5,A
1781599097611,-13672,-32768,6836,5,A
1781599097633,-20600,-27384,8656,5,A
1781599097654,-19004,-20044,8688,5,A
1781599097676,-7492,-21460,3188,5,A
1781599097698,1804,-17268,-168,5,A
1781599097719,3156,-10640,-348,5,A
1781599097741,5556,-4716,-1088,5,A
1781599097763,7344,-1160,-2076,5,A
1781599097784,6324,4132,-1592,5,A
1781599097805,1624,7416,-168,5,A
1781599097827,-344,4640,-140,5,A
1781599097849,1920,-2268,-2340,5,A
1781599097870,-1392,-8640,-184,5,A
1781599097892,-3108,-18624,-388,5,A
1781599097914,504,-29560,-1652,5,A
1781599097936,-16676,-32768,12936,5,A
1781599097957,-27016,-32768,22008,5,A
1781599097979,-912,-32768,9836,5,A
1781599098001,6068,-31488,5832,5,A
1781599098022,2148,-27916,3260,5,A
1781599098044,-1904,-26492,5036,5,A
1781599098065,-3176,-19196,3668,5,A
1781599098088,-3904,-7568,-76,5,A
1781599098109,-368,-1464,-5892,5,A
1781599098131,-400,2624,-7220,5,A
1781599098152,-3560,2184,-2548,5,A
1781599098173,-6456,4660,-820,5,A
1781599098195,-7960,3404,908,5,A
1781599098216,-3008,1416,-1516,5,A
1781599098238,2932,-3556,-4176,5,A
1781599098260,2344,-13296,-1076,5,A
1781599098281,-1280,-21980,2344,5,A
1781599098303,-3484,-32768,4796,5,A
1781599098325,-8720,-32768,7264,5,A
1781599098347,-14592,-32768,4928,5,A
1781599098369,-19040,-20056,5128,5,A
1781599098390,-25208,-21084,9224,5,A
1781599098411,-12724,-23400,4700,5,A
1781599098433,-4776,-22164,1920,5,A
1781599098454,-1776,-18376,784,5,A
1781599098476,1316,-14216,644,5,A
1781599098498,5852,-8292,-1656,5,A
1781599098519,6304,1520,-2504,5,A
1781599098541,3128,11396,-2028,5,A
1781599098562,1560,13812,-596,5,A
1781599098583,-984,4264,1700,5,A
1781599098606,-1952,-5900,3496,5,A
1781599098627,4876,-12260,-1752,5,A
1781599098649,6644,-16824,-5012,5,A
1781599098670,1548,-20904,-996,5,A
1781599098692,-25244,-32768,21880,5,A
1781599098714,-20244,-32768,14564,5,A
1781599098735,1644,-32768,2360,5,A
1781599098757,2824,-32768,5336,5,A
1781599098779,-6220,-21684,7720,5,A
1781599098800,-1972,-14160,3060,5,A
1781599098822,1108,-6508,-1376,5,A
1781599098843,3720,608,-4476,5,A
1781599098866,-84,6148,-5156,5,A
1781599098887,-4880,6508,-1428,5,A
1781599098908,-3940,5192,-4100,5,A
1781599098931,-4300,3028,-3380,5,A
1781599098951,-6076,188,4,5,A
1781599098974,-3592,-6612,-1268,5,A
1781599098995,404,-15252,-2476,5,A
1781599099017,-232,-27520,3396,5,A
1781599099038,-6072,-32768,8700,5,A
1781599099060,-15340,-32768,9684,5,A
1781599099083,-17140,-32768,7408,5,A
