1781596478.6846972,16272,336,340
1781596478.7062507,16060,-20,32
1781596478.727929,15924,0,192
1781596478.750102,16068,-52,192
1781596478.7713048,15988,108,204
1781596478.792369,16096,176,456
1781596478.8137896,16148,52,228
1781596478.835473,15748,-40,-52
1781596478.8568058,15772,92,272
1781596478.8790762,16104,48,-28
1781596478.9002213,16180,200,252
1781596478.921564,16076,-12,88
1781596478.943714,15980,92,180
1781596478.964723,16072,112,156
1781596478.9856687,16100,4,52
1781596479.0076988,16048,12,92
1781596479.029246,15704,-188,156
1781596479.0513084,16308,552,548
