1781596517.4253786,-972,-16136,1504
1781596517.4478972,-1524,-16228,2020
1781596517.4694123,-1364,-16140,2140
1781596517.490177,-1996,-16284,2284
1781596517.5141053,-1308,-16236,1824
1781596517.5349946,-1220,-16272,1520
1781596517.5568373,-824,-16556,1164
1781596517.578311,-1060,-16536,1360
1781596517.6000297,-1028,-16360,1580
1781596517.6218576,-1084,-16024,1692
1781596517.6430888,-800,-15948,1820
1781596517.6645505,-852,-16040,1656
1781596517.6864843,-948,-16292,1672
1781596517.7085924,-1332,-16512,1564
1781596517.7298164,-1832,-15992,2056
1781596517.7515001,-1612,-16148,2008
1781596517.7733462,-1388,-16032,1904
1781596517.7945852,-1024,-16320,1452
1781596517.8157306,-740,-16296,1388
1781596517.8379805,-1204,-16348,1768
1781596517.85968,-1052,-15992,1788
1781596517.8814564,-864,-15964,1840
1781596517.9027748,-720,-15936,1612
1781596517.9244032,-948,-16116,1696
1781596517.9465313,-1568,-16560,1592
1781596517.9681559,-1288,-16200,1852
1781596517.9893708,-868,-16280,1540
1781596518.011493,-584,-16148,1268
1781596518.0320184,-876,-16512,1276
1781596518.0538661,-900,-16492,1540
1781596518.075723,-864,-16168,1752
1781596518.0983193,-1236,-16100,1860
1781596518.1189167,-1116,-16280,1516
1781596518.1403096,-984,-16368,1388
1781596518.1626003,-1260,-16152,1724
1781596518.1844018,-1316,-15928,2040
1781596518.2060318,-1608,-16300,1752
1781596518.2276382,-1196,-16344,1592
1781596518.248938,-700,-16016,1672
1781596518.2699904,-780,-16228,1428
1781596518.2918084,-1128,-16496,1584
1781596518.3139818,-1096,-16292,1608
1781596518.3350418,-1248,-16240,1832
1781596518.357078,-1256,-16020,1872
1781596518.3782454,-1340,-16344,1624
1781596518.3998172,-1152,-16240,1676
1781596518.421338,-968,-16268,1524
1781596518.4433384,-944,-16128,1672
1781596518.4652412,-1372,-16072,1940
1781596518.4868042,-1592,-16504,1476
1781596518.5083864,-1708,-16060,2136
1781596518.5297835,-900,-16360,1656
1781596518.5514169,-680,-15804,1740
1781596518.5734541,-1176,-15824,1760
1781596518.595128,-1036,-16404,1408
1781596518.6168659,-1124,-16532,1456
1781596518.6378157,-960,-16228,1800
1781596518.6592937,-1128,-16056,1724
1781596518.6806815,-1024,-16188,1676
1781596518.7028275,-548,-16148,1644
1781596518.7237988,-716,-16268,1644
1781596518.7462087,-1040,-15872,1820
1781596518.7672436,-1384,-16492,1420
1781596518.7890675,-1084,-16400,1260
1781596518.8107123,-884,-16116,1708
1781596518.832772,-964,-15868,1948
1781596518.8539722,-1256,-15996,1944
1781596518.8761127,-1216,-16372,1464
1781596518.8969438,-952,-16616,1100
1781596518.919247,-1216,-16312,1660
1781596518.9398556,-1072,-16156,1744
1781596518.9616773,-888,-16040,1672
1781596518.9836836,-1116,-16004,1584
1781596519.0053365,-1112,-16528,1548
1781596519.0267966,-1144,-16300,1768
1781596519.048159,-892,-15896,1704
1781596519.069939,-992,-16288,1440
1781596519.091551,-880,-16256,1544
1781596519.1135993,-940,-16224,1720
1781596519.1356661,-576,-16152,1568
1781596519.1569214,-568,-16064,1452
1781596519.1784005,-1104,-16352,1264
1781596519.2000227,-952,-16204,1556
1781596519.2214606,-1172,-16252,1668
1781596519.2435696,-1284,-16204,1632
1781596519.2647233,-908,-16240,1620
1781596519.2869046,-616,-16292,1520
1781596519.3084555,-264,-16240,1312
1781596519.3298347,-680,-16116,1312
1781596519.3513036,-700,-16392,1368
1781596519.373993,-1140,-15964,1932
1781596519.3954802,-1224,-15892,1804
1781596519.41622,-948,-16400,1208
1781596519.438117,-832,-16772,1120
1781596519.4589858,16,-16264,992
1781596519.480373,-644,-16196,1408
1781596519.5020804,-908,-16656,1228
1781596519.5243223,-996,-16196,1440
1781596519.5463748,-928,-16256,1544
1781596519.567175,-736,-15940,1716
1781596519.5890713,-1104,-16248,1592
