1781596487.5626972,-16132,664,164
1781596487.5847888,-16196,528,296
1781596487.6063488,-16524,348,136
1781596487.6273713,-16688,260,72
1781596487.649055,-16756,512,240
1781596487.6700015,-16716,744,428
1781596487.6922426,-16692,480,340
1781596487.7138863,-16700,416,492
1781596487.734943,-16852,672,476
1781596487.7570443,-16424,936,636
1781596487.7784657,-16768,652,360
1781596487.7997043,-16744,316,268
1781596487.8226125,-16552,160,176
1781596487.8424218,-16540,60,8
1781596487.864807,-16424,448,52
1781596487.8856988,-16488,532,200
1781596487.9079337,-16564,492,184
1781596487.9290817,-16960,444,180
1781596487.9504395,-17196,476,312
1781596487.9725556,-16928,716,460
1781596487.9937992,-16668,588,652
1781596488.015807,-16612,764,508
1781596488.0366035,-16940,480,332
1781596488.0585318,-16868,204,204
1781596488.0797954,-16660,228,84
1781596488.1016781,-16604,448,140
1781596488.1236863,-16576,188,304
1781596488.1452057,-16384,276,104
1781596488.16612,-16932,568,528
1781596488.1877134,-16808,564,364
1781596488.209151,-16616,452,304
1781596488.2303393,-16656,136,284
1781596488.2521415,-16604,392,484
1781596488.2737944,-16660,620,408
1781596488.295378,-16788,316,176
1781596488.317889,-16916,120,176
1781596488.3386602,-16800,624,592
1781596488.3598387,-16100,576,412
1781596488.381435,-16520,676,448
1781596488.403265,-16976,108,256
1781596488.424445,-16908,436,372
1781596488.445779,-16616,604,452
1781596488.4676101,-16632,616,580
1781596488.4894638,-16468,296,372
1781596488.510071,-16568,356,372
1781596488.5325034,-16628,460,324
1781596488.5537813,-16756,504,320
1781596488.5747726,-16732,104,380
1781596488.5975976,-16884,236,472
1781596488.6198099,-16840,500,452
1781596488.641627,-16688,628,732
1781596488.663104,-16632,512,536
1781596488.6847975,-16744,116,400
1781596488.7055526,-16472,132,404
1781596488.72779,-16608,464,512
1781596488.7489765,-16628,720,560
1781596488.7702832,-16764,628,444
1781596488.7924411,-16560,52,420
1781596488.8137398,-16408,252,372
1781596488.8355067,-16576,364,468
1781596488.8566985,-16732,316,404
1781596488.8787699,-16804,360,496
1781596488.8997648,-16700,452,516
1781596488.921327,-16536,364,476
1781596488.9425411,-16576,508,576
1781596488.9637973,-16576,264,448
1781596488.9852068,-16816,228,376
1781596489.0075397,-16648,356,400
1781596489.0287135,-16548,348,388
1781596489.050528,-16704,368,480
1781596489.0716467,-16744,480,600
1781596489.093595,-16952,200,428
1781596489.114759,-16836,440,548
1781596489.1369653,-16412,404,400
1781596489.1586554,-16572,176,404
1781596489.1797447,-16880,220,520
1781596489.20134,-16680,224,308
1781596489.2234192,-16456,564,500
1781596489.2439294,-16564,316,432
1781596489.2663312,-16644,500,588
1781596489.287456,-16560,332,420
1781596489.3096352,-16508,460,516
1781596489.3304865,-16832,280,380
1781596489.352509,-17000,148,400
1781596489.3732939,-17044,328,468
1781596489.3952389,-16736,692,700
1781596489.4165225,-16460,304,520
1781596489.4385269,-16428,164,484
1781596489.4598095,-16616,40,400
1781596489.481763,-16696,188,412
1781596489.5022285,-16588,384,436
1781596489.5245872,-16772,340,460
1781596489.5459073,-16632,112,488
1781596489.5675812,-16256,300,512
1781596489.588726,-16292,716,324
1781596489.610648,-17120,560,696
1781596489.6324034,-17048,504,668
1781596489.653433,-16576,40,312
1781596489.6747315,-16660,164,380
1781596489.6965246,-16904,248,412
1781596489.717576,-16676,228,448
1781596489.7391837,-16548,444,532
1781596489.7612402,-16752,308,444
1781596489.7831695,-16552,572,608
1781596489.8041844,-16668,348,552
1781596489.8261719,-16556,308,508
1781596489.8471007,-16800,216,612
1781596489.8684354,-16624,60,264
1781596489.8906736,-16676,380,404
1781596489.911505,-16748,212,308
1781596489.9328809,-16848,224,472
1781596489.955011,-16260,228,548
1781596489.9766738,-16108,468,596
