1781596495.6765664,412,16164,820
1781596495.6765664,32,16012,840
1781596495.6775653,-20,16208,792
1781596495.6785645,544,16700,1320
1781596495.6785645,356,16492,1236
1781596495.6785645,292,16544,1192
1781596495.6795647,432,17040,1180
1781596495.6795647,744,16464,1208
1781596495.6795647,220,16180,1372
1781596495.6805644,88,16284,1120
1781596495.6805644,88,16472,1088
1781596495.6805644,160,16392,1080
1781596495.6815646,312,16488,1080
1781596495.6815646,20,16240,956
1781596495.6815646,160,15864,1036
1781596495.6825976,80,16460,1016
1781596495.6836,-4,16544,872
1781596495.6836,-140,16732,1000
1781596495.6856081,-264,16460,1000
1781596495.6856081,-232,16144,792
1781596495.6866078,112,15952,840
1781596495.6866078,244,16780,1420
1781596495.687608,256,16920,1528
1781596495.687608,60,16608,1376
1781596495.688607,-68,16680,1328
1781596495.688607,-128,16132,1000
1781596495.690608,-152,16352,984
1781596495.6921592,60,16636,1224
1781596495.6931665,-336,16496,936
1781596495.6941679,-356,16168,748
1781596495.696167,256,16384,1004
1781596495.696167,404,16708,1680
1781596495.6971674,252,16552,1568
1781596495.6981661,-240,16056,1140
1781596495.6981661,-360,16216,868
1781596495.6991675,-332,16684,1016
1781596495.6991675,-344,16688,1264
1781596495.7001739,-124,15656,1100
1781596495.7001739,-244,15284,804
1781596495.7001739,440,15248,636
1781596495.7001739,396,17120,1548
1781596495.7001739,428,17092,1516
1781596495.701684,124,16364,1016
1781596495.701684,-104,16828,1312
1781596495.702691,-324,16264,1100
1781596495.702691,-292,16432,944
1781596495.702691,-672,17120,1244
1781596495.702691,-464,16600,956
1781596495.7036905,-216,15760,700
1781596495.7036905,20,15552,584
1781596495.7036905,220,16560,1236
1781596495.7036905,288,18228,1500
1781596495.7046914,624,16852,972
1781596495.7046914,644,16124,772
1781596495.7046914,744,16820,1468
1781596495.7046914,1152,17052,1356
1781596495.7056904,168,16028,988
1781596495.7056904,-652,15516,728
1781596495.7056904,-148,15668,868
1781596495.7056904,-284,16716,1272
1781596495.7076957,-212,17340,1696
1781596495.7076957,252,16064,1156
1781596495.7086933,264,15896,1072
1781596495.7086933,400,16400,1384
1781596495.7096903,0,16752,1456
1781596495.7096903,-76,16276,1112
1781596495.7106907,112,16052,1008
1781596495.7106907,204,16644,1124
1781596495.7106907,364,16548,1156
1781596495.7106907,164,16540,1396
1781596495.7106907,184,16576,1160
1781596495.7116995,308,16552,1228
1781596495.7116995,188,16568,996
1781596495.7116995,-136,16568,1032
1781596495.71222,536,15968,720
1781596495.71222,4,15792,788
1781596495.71222,-108,15880,864
1781596495.71222,-116,16384,1212
1781596495.71222,72,16600,1368
1781596495.7132263,564,16928,1480
1781596495.7132263,472,16904,1348
1781596495.7132263,268,16608,1220
1781596495.7132263,84,16676,1184
1781596495.7142239,-88,16624,1408
1781596495.7142239,-16,16644,1216
1781596495.7142239,-4,16308,1144
1781596495.7142239,316,15884,1064
1781596495.7142239,224,16176,1160
1781596495.715224,-140,16772,1396
1781596495.715224,68,16532,1496
1781596495.715224,472,16072,1136
1781596495.7162232,212,16308,1292
1781596495.7162232,44,16400,1184
1781596495.7162232,-144,16392,1212
1781596495.7162232,-296,16624,1320
1781596495.7280233,324,16336,1332
1781596495.7497256,176,16420,1460
1781596495.771274,300,16348,1376
1781596495.792521,64,16340,1252
1781596495.8142226,52,16300,1212
1781596495.83567,160,16180,1268
1781596495.857396,268,16316,1364
1781596495.8793268,104,16312,1088
1781596495.9006016,16,16524,1476
1781596495.9220715,24,16788,1476
1781596495.943828,116,16368,1188
1781596495.9648366,-264,16268,1232
1781596495.9858634,0,15972,1344
1781596496.0082395,52,16320,1212
1781596496.0297036,484,17000,1468
1781596496.0512981,-148,16600,1252
1781596496.0723956,-60,16380,1236
1781596496.0942733,596,16348,1192
1781596496.1154776,24,16448,1272
1781596496.1365812,48,16444,1300
1781596496.1587317,-20,16304,1180
1781596496.1799862,44,16772,1288
1781596496.2015362,60,16260,1352
1781596496.2235732,-168,16244,1200
1781596496.244692,12,16388,1212
1781596496.266933,156,16216,1220
1781596496.2879224,136,16560,1320
1781596496.3091526,4,16848,1396
1781596496.3303459,180,16156,952
1781596496.3528078,124,16524,1684
1781596496.3747554,76,16944,1480
1781596496.394895,96,16324,1284
1781596496.4174585,136,15820,1080
1781596496.4387038,248,16076,1192
1781596496.4600205,148,16384,1308
1781596496.4819336,40,16568,1380
1781596496.503139,120,16236,1156
1781596496.5240576,88,16028,1052
1781596496.5458972,228,16316,1368
1781596496.5675015,240,16584,1336
1781596496.5885735,32,16860,1484
1781596496.6102543,120,16512,1080
1781596496.631902,-40,16352,988
1781596496.653419,192,16524,1164
1781596496.6750858,0,16576,1156
1781596496.696779,-28,16528,1096
1781596496.7180347,100,16304,948
1781596496.7395968,192,16392,1164
1781596496.7613537,88,16416,1268
1781596496.7825205,100,16308,1156
1781596496.8039868,88,16304,1084
1781596496.8254845,248,16640,1200
1781596496.8472512,336,16328,1152
1781596496.8686488,-316,16896,1016
1781596496.8900173,24,16920,1376
1781596496.9115076,156,16316,1108
1781596496.9329617,340,16188,1132
1781596496.9547725,212,16836,1376
1781596496.9766455,604,16232,1296
1781596496.9975598,-4,15660,1004
1781596497.0189743,68,16108,1036
1781596497.0412843,-4,16468,1280
1781596497.0627155,132,16448,1176
1781596497.0840213,124,16512,1204
1781596497.1064003,216,16744,1176
1781596497.1273322,332,16704,1304
1781596497.1487498,100,16512,1256
1781596497.1701312,32,16396,1240
1781596497.1912794,28,16440,1120
1781596497.2129374,-32,16496,1128
1781596497.234752,60,16052,1148
1781596497.256305,-444,16468,1264
1781596497.2783473,-12,17296,1244
1781596497.2995102,436,17056,1356
1781596497.3206394,452,16320,1224
1781596497.342718,208,15700,1148
1781596497.3649514,-20,15776,1168
1781596497.3854825,240,15812,940
1781596497.4070184,-24,16492,1196
1781596497.4290934,-84,16792,1284
1781596497.4497812,4,16728,1252
1781596497.4713533,100,16396,1096
1781596497.492699,180,16560,1156
1781596497.514687,192,16960,1520
1781596497.5365202,220,16108,1352
1781596497.558574,-128,16084,1052
1781596497.5791793,-108,16300,1012
1781596497.6006846,-104,16596,1164
1781596497.6228435,-208,16456,1156
1781596497.643904,28,16532,1096
1781596497.6654532,204,16392,1300
1781596497.6875386,124,16188,1196
1781596497.7082622,36,16268,1232
1781596497.7297952,-192,16596,1192
1781596497.7517269,40,16520,1012
1781596497.772327,60,16512,1192
1781596497.7940893,24,16592,1348
1781596497.8166432,-96,16692,1344
1781596497.8375762,-60,16460,1152
1781596497.8585668,4,16176,1028
1781596497.8805969,-40,16516,1184
1781596497.9025176,-40,16484,1080
1781596497.9242957,-232,16064,1056
1781596497.9448595,356,16408,944
1781596497.966222,284,16432,908
1781596497.9882746,-68,16472,1488
1781596498.0104272,-52,16340,1044
1781596498.031606,160,16304,988
1781596498.0536659,108,16692,1164
1781596498.074638,56,16784,1340
1781596498.0965648,-84,16432,1164
1781596498.1177423,160,16160,1260
1781596498.1397243,152,16276,1120
1781596498.16074,-112,16260,1136
1781596498.1827538,-244,16396,1192
1781596498.2041192,-64,16428,940
1781596498.225398,320,16328,1060
1781596498.2474444,228,16456,1124
1781596498.2685535,44,16508,1340
1781596498.2896216,0,16468,1208
1781596498.3117342,80,16440,1448
1781596498.3328063,72,16420,972
1781596498.354159,-428,16292,944
1781596498.3763125,-348,16484,1088
1781596498.3982656,-124,16588,1292
1781596498.419231,-24,16716,1580
1781596498.4407117,128,16648,1384
1781596498.4626248,660,16776,1584
1781596498.483676,-144,16436,1180
1781596498.5053496,-384,16684,1072
1781596498.527076,-264,16436,1040
1781596498.5481937,220,16324,1096
1781596498.5697708,408,16044,1216
1781596498.5915728,200,16108,1220
1781596498.6133509,-112,16344,1112
1781596498.6341236,-24,16380,1196
1781596498.6567283,-168,16536,1260
1781596498.6775498,-264,16544,1284
1781596498.6987367,28,16512,1404
1781596498.7205489,476,16316,1292
1781596498.7417037,12,16120,1288
1781596498.7644134,124,16360,1220
1781596498.7853758,288,16452,1120
1781596498.8069422,200,16324,1140
1781596498.8288326,96,16300,1184
1781596498.8498604,188,16572,1216
1781596498.8716908,160,16624,1316
1781596498.8932638,176,16324,1248
1781596498.9147,308,16408,1192
1781596498.9355967,212,16396,1252
1781596498.9574897,-148,16536,1232
1781596498.9793243,-144,16664,1236
1781596499.0007024,116,16620,1216
1781596499.0220542,48,16360,1100
1781596499.0432885,76,16264,1240
1781596499.0649505,232,16632,1564
1781596499.0867863,244,16424,1504
1781596499.1082177,228,16392,1132
1781596499.1296933,144,16536,1228
