timestamp,ax,ay,az,label,subject_id
1781599086513,-1931.2802637587313,-16466.31060886906,-2948.643198530747,5,A
1781599086514,-1947.305578065486,-16791.63525155674,-3262.701607738991,5,A
1781599086515,-1574.7170204334384,-16932.20762802673,-3516.3641690225722,5,A
1781599086516,-2083.5207496729013,-16659.095582313614,-2940.5904188074587,5,A
1781599086517,-1995.3815209857503,-16490.40873054963,-2868.115401297864,5,A
1781599086518,-1895.2233065685332,-16261.476574584223,-2860.0626215745756,5,A
1781599086519,-1406.4512202125136,-15771.481433745985,-3431.809981928045,5,A
1781599086520,-1658.8499205439007,-15699.187068704277,-3109.698792996513,5,A
1781599086521,-1610.7739776236365,-16028.528065005388,-2767.4556547567604,5,A
1781599086521,-1911.2486208752878,-16647.046521473327,-2086.995768138899,5,A
1781599086522,-1967.3372209489294,-16843.84784853131,-1869.5707156101153,5,A
1781599086522,-1767.0207921144952,-16719.340886515034,-2030.626310075881,5,A
1781599086523,-1947.305578065486,-16827.782434077595,-1857.4915460251827,5,A
1781599086524,-2227.748578433694,-17562.775145334956,-1849.4387663018945,5,A
1781599086524,-1750.9954778077404,-18370.062221634023,-2731.218146001963,5,A
1781599086525,-997.8057053902676,-19113.087640118236,-3633.1294750102525,5,A
1781599086526,-2111.565049709722,-17068.763650883287,-3013.0654363170534,5,A
1781599086527,-2740.5586362498457,-16149.018673408234,-2227.9194132964444,5,A
1781599086528,-1045.8816483105318,-13976.171368543583,-3282.8335570472113,5,A
1781599086528,-424.90071892378563,-12200.943071408323,-2759.402875033472,5,A
1781599086529,1442.0483978131417,-12570.447603843717,-3854.5809174006804,5,A
1781599086529,2363.5039704515393,-12787.330698968839,-3766.000340444509,5,A
1781599086530,4422.756858869523,-10297.191458643361,-4780.650585578835,5,A
1781599086531,4975.630202452562,-6272.805137988314,-4293.457412319893,5,A
1781599086531,2439.624213408624,-9144.49797158947,2805.0679137587417,5,A
1781599086532,-1750.9954778077404,-15377.878779630022,6461.029908131629,5,A
1781599086532,-8257.273086350164,-23466.814957074395,9951.909918177107,5,A
1781599086534,-8068.975643245797,-33005.65478896635,4665.260029838339,5,A
1781599086534,-4311.03943831181,-33005.65478896635,-2582.2417211211296,5,A
1781599086535,-11730.759962339254,-29888.964384946074,2301.7691810532233,5,A
1781599086535,-12532.025677676991,-11907.749257628066,5007.503168078091,5,A
1781599086536,-6105.874640668341,-5702.48292488151,1379.725902736713,5,A
1781599086536,-1298.280348641919,-7196.566469076797,-1656.1720529429754,5,A
1781599086537,1906.782512709029,-8542.04492957524,-3472.0738805444867,5,A
1781599086537,1173.6243831749998,-8690.650013272085,-1905.8082243649126,5,A
1781599086538,-969.7614053534469,-8437.61973562611,-573.0731801606993,5,A
1781599086539,-721.3690335987484,-10224.897093601654,-214.72448247436998,5,A
1781599086539,127.97262465925289,-10305.224165870217,-1555.5123064018715,5,A
1781599086540,-164.4893614390211,-13562.48694636048,-1909.8346142265566,5,A
1781599086540,-2339.9257785809773,-18245.555259617748,-395.91202624835665,5,A
1781599086541,-4206.874895317905,-20201.519469357278,1516.6231580326141,5,A
1781599086541,-9727.595673994912,-20599.138477086668,6332.185432559017,5,A
1781599086541,-12215.525720118585,-21808.060914728554,10519.630888668931,5,A
1781599086542,-5849.469611760265,-23820.254075056077,6936.143911805639,5,A
1781599086543,-1458.5334917094665,-22908.541804807875,4089.486279623225,5,A
