timestamp,ax,ay,az,label,subject_id
1781599324128,14450.597286321303,-5212.487784043271,-10586.704766069697,6,A
1781599324129,14514.698543548322,-4999.621042531578,-11077.924329190282,6,A
1781599324129,14506.685886394946,-4565.854852281333,-10715.54924164231,6,A
1781599324130,14162.141628799718,-3642.093521192849,-10014.957405716228,6,A
1781599324130,13837.629014087934,-2589.808874474663,-9882.08654028197,6,A
1781599324131,13901.730271314953,-1919.077821032155,-10300.831085892962,6,A
1781599324131,13829.616356934557,-1967.2740643932934,-9479.447554117556,6,A
1781599324131,13168.572141780924,-1015.3982580108122,-8972.122431550393,6,A
1781599324131,13040.369627326885,-1067.6108549853786,-9113.046076707938,6,A
1781599324131,12908.16078429616,-1565.6387030504743,-9004.333550443545,6,A
1781599324131,12795.983584148877,-2139.977269770706,-8561.43066566269,6,A
1781599324131,12439.420340823583,-2642.0214714492295,-8356.084782718839,6,A
1781599324131,12303.205169216168,-2878.9863346414927,-8706.380700681879,6,A
1781599324131,12307.211497792856,-2710.2994828775086,-8976.148821412036,6,A
1781599324132,12387.33806932663,-2557.6780455672374,-8923.805753210663,6,A
1781599324132,12499.515269473914,-2854.8882129609233,-8609.747344002419,6,A
1781599324132,12463.458312283716,-3433.243133294583,-8231.26669700787,6,A
1781599324132,12643.743098234707,-3642.093521192849,-9157.336365186024,6,A
1781599324132,13220.654413277876,-3959.385456653676,-10783.99786929026,6,A
1781599324132,13557.186013719727,-4983.555628077865,-11375.87717895195,6,A
1781599324132,13573.21132802648,-5140.193419001564,-10759.839530120395,6,A
1781599324132,13617.280942370056,-4682.32910707075,-9914.297659175123,6,A
1781599324133,13228.667070431255,-4352.988110769638,-9431.130875777826,6,A
1781599324133,13256.711370468074,-4300.775513795072,-10365.253323679268,6,A
1781599324133,13641.31891383019,-3967.418163880532,-11371.850789090306,6,A
1781599324133,13416.964513535622,-3642.093521192849,-10630.995054547782,6,A
1781599324133,12731.882326921857,-2987.4278822040537,-9076.808567953141,6,A
1781599324133,12916.173441449537,-2842.839152120639,-8988.22799099697,6,A
1781599324133,13316.806299118405,-3445.2921941348677,-9447.236435224402,6,A
1781599324133,13024.34431302013,-3766.6004832091226,-9117.072466569582,6,A
1781599324134,12848.06585564583,-3401.1123043871576,-9221.75860297233,6,A
1781599324134,12992.293684406623,-2605.874288928376,-9962.614337514853,6,A
1781599324134,12808.002569878943,-2324.7295359884024,-9455.28921494769,6,A
1781599324134,12419.38869794014,-2288.5823534675487,-8335.952833410618,6,A
1781599324134,12691.819041154971,-2593.825228088091,-8348.03200299555,6,A
1781599324135,13100.464555977216,-3240.45815985003,-9149.283585462736,6,A
1781599324135,13104.470884553904,-3549.7173880840005,-9479.447554117556,6,A
1781599324135,13128.508856014038,-3533.6519736302876,-9141.230805739448,6,A
1781599324136,12868.097498529272,-3497.504791109434,-8863.409905286,6,A
1781599324136,12912.167112872849,-4156.186783711657,-9386.840587299741,6,A
1781599324137,13096.458227400528,-4429.298829424774,-10538.388087729967,6,A
1781599324137,13352.863256308603,-4589.952973961902,-10932.974294171094,6,A
1781599324137,31641.753208892453,7430.993391028673,-23922.10798783512,6,A
1781599324138,4647.1112591640895,-2083.748319182711,-4196.8240556404335,6,A
1781599324138,15788.711030935325,-2481.367326912102,-8162.81806935992,6,A
1781599324138,21678.01403866769,-10405.633006205922,-13260.227634201412,6,A
1781599324138,11738.312839903063,-4043.7288825356677,-5670.482745002192,6,A
1781599324139,14927.350386947257,-4489.544133626197,-5078.603435340502,6,A
1781599324139,15568.362959217446,-5967.562263367771,-16819.55627189484,6,A
1781599324139,15295.932616002616,-6574.031658995428,-7953.445796554424,6,A
1781599324139,13352.863256308603,-1441.1317410342003,2015.8955008764885,6,A
1781599324139,13569.204999449792,-553.5175924665704,4105.591839069802,6,A
1781599324139,15095.616187168182,-1979.323125233578,687.1868465339194,6,A
1781599324140,18541.05876312045,-8622.372001843805,-15297.580904193352,6,A
1781599324140,13300.78098481165,3511.0322643227587,1061.6411036668253,6,A
1781599324140,13633.306256676811,-2031.5357222081445,-267.0675506757439,6,A
1781599324140,15828.77431670221,-6883.290887229398,3284.2083072943956,6,A
1781599324140,15540.318659180626,-5831.006240511213,385.2076069106082,6,A
1781599324141,14947.3820298307,-6031.823921182622,38.93807880921141,6,A
1781599324141,16013.06543122989,-1890.9633457381578,-3576.7600169472344,6,A
1781599324141,-933.7044481632487,-15606.81093559543,5015.555947801379,6,A
1781599324141,16453.761574665645,-4690.3618142976065,-814.6565718593481,6,A
1781599324141,15612.432573561022,-2983.4115285906255,-484.49260320452794,6,A
1781599324141,13549.173356566349,-3409.1450116140136,1053.588323943537,6,A
1781599324142,13216.648084701188,-5104.04623648071,3131.205492551918,6,A
1781599324142,14017.913800038925,-6232.641601854032,2603.7484206765344,6,A
1781599324142,15536.312330603936,-8686.633659658657,-194.59253316614922,6,A
1781599324142,14662.932700885804,-10012.03035208996,3779.454260276626,6,A
1781599324142,14638.894729425672,-10064.242949064526,3755.295921106761,6,A
